ds,yhat,TID
2022-12-28,16233.727234070775,605374
2022-12-29,18900.48639320516,605374
2022-12-30,16795.51189969647,605374
2022-12-01,105788.42345730572,605377
2022-12-02,125347.43234881622,605377
2022-12-03,109558.82330171824,605377
2022-12-04,102133.10238522453,605377
2022-12-05,103155.46118259088,605377
2022-12-06,106961.79339515798,605377
2022-12-07,103534.92408193217,605377
2022-12-08,105117.37074122016,605377
2022-12-09,124676.37963270998,605377
2022-12-10,108887.77058561414,605377
2022-12-11,101462.04966914318,605377
2022-12-12,102484.40846648354,605377
2022-12-13,106290.74067905509,605377
2022-12-14,102863.8713658192,605377
2022-12-15,104446.31802505928,605377
2022-12-16,124005.32691661936,605377
2022-12-17,108216.71786949973,605377
2022-12-18,100790.99695302128,605377
2022-12-19,101813.3557504285,605377
2022-12-20,105619.6879629686,605377
2022-12-21,102192.81864972848,605377
2022-12-22,103775.26530898696,605377
2022-12-23,123334.27420052719,605377
2022-12-24,107545.66515339565,605377
2022-12-25,100119.9442369399,605377
2022-12-26,101142.30303432117,605377
2022-12-27,104948.63524686571,605377
2022-12-28,101521.76593361555,605377
2022-12-29,103104.21259290141,605377
2022-12-30,122663.22148443817,605377
2022-12-01,280185.94684010604,605378
2022-12-02,280783.14179619297,605378
2022-12-03,257567.22934590597,605378
2022-12-04,250212.97918696143,605378
2022-12-05,254947.34323018987,605378
2022-12-06,283137.5152459324,605378
2022-12-07,263216.45997809165,605378
2022-12-08,278135.01923440414,605378
2022-12-09,278732.2141905306,605378
2022-12-10,255516.301740174,605378
2022-12-11,248162.05158123403,605378
2022-12-12,252896.4156245209,605378
2022-12-13,281086.587640231,605378
2022-12-14,261165.53237236498,605378
2022-12-15,276084.09162860614,605378
2022-12-16,276681.28658483754,605378
2022-12-17,253465.3741344939,605378
2022-12-18,246111.12397558338,605378
2022-12-19,250845.48801881718,605378
2022-12-20,279035.6600345281,605378
2022-12-21,259114.60476666858,605378
2022-12-22,274033.16402295156,605378
2022-12-23,274630.3589790895,605378
2022-12-24,251414.44652876197,605378
2022-12-25,244060.19636985598,605378
2022-12-26,248794.56041314814,605378
2022-12-27,276984.7324288268,605378
2022-12-28,257063.67716094197,605378
2022-12-29,271982.2364172496,605378
2022-12-30,272579.4313734515,605378
2022-12-01,116239.19978324819,605379
2022-12-02,94655.89703981437,605379
2022-12-03,93847.93678755913,605379
2022-12-04,87931.91268774461,605379
2022-12-05,84699.69259946073,605379
2022-12-06,78353.89547841648,605379
2022-12-07,80597.96671809975,605379
2022-12-08,116575.50728716941,605379
2022-12-09,94992.20454378941,605379
2022-12-10,94184.244291459,605379
2022-12-11,88268.2201916181,605379
2022-12-12,85036.00010340776,605379
2022-12-13,78690.2029823386,605379
2022-12-14,80934.27422205445,605379
2022-12-15,116911.81479105802,605379
2022-12-16,95328.51204769395,605379
2022-12-17,94520.55179539986,605379
2022-12-18,88604.52769560029,605379
2022-12-19,85372.30760724083,605379
2022-12-20,79026.51048627046,605379
2022-12-21,81270.58172597908,605379
2022-12-22,117248.12229497338,605379
2022-12-23,95664.81955157898,605379
2022-12-24,94856.85929929974,605379
2022-12-25,88940.83519947376,605379
2022-12-26,85708.61511118786,605379
2022-12-27,79362.81799019259,605379
2022-12-28,81606.88922993379,605379
2022-12-29,117584.42979889459,605379
2022-12-30,96001.12705550299,605379
2022-12-01,93749.39953086892,605380
2022-12-02,93899.34007470463,605380
2022-12-03,81826.25439232236,605380
2022-12-04,74075.936547256,605380
2022-12-05,97254.14473107508,605380
2022-12-06,91327.42612123587,605380
2022-12-07,101764.92944146506,605380
2022-12-08,94183.72835181249,605380
2022-12-09,94333.66889566435,605380
2022-12-10,82260.58321325836,605380
2022-12-11,74510.26536822233,605380
2022-12-12,97688.47355200532,605380
2022-12-13,91761.75494217074,605380
2022-12-14,102199.25826241678,605380
2022-12-15,94618.05717278991,605380
2022-12-16,94767.99771657976,605380
2022-12-17,82694.91203415007,605380
2022-12-18,74944.59418912086,605380
2022-12-19,98122.80237296905,605380
2022-12-20,92196.08376310517,605380
2022-12-21,102633.58708334506,605380
2022-12-22,95052.38599369493,605380
2022-12-23,95202.32653754116,605380
2022-12-24,83129.24085508607,605380
2022-12-25,75378.92301008716,605380
2022-12-26,98557.13119389929,605380
2022-12-27,92630.41258404004,605380
2022-12-28,103067.91590429678,605380
2022-12-29,95486.71481463847,605380
2022-12-30,95636.65535841063,605380
2022-12-01,16659.633888142816,605381
2022-12-02,9417.48521884324,605381
2022-12-03,17064.838448846844,605381
2022-12-04,13724.336165144276,605381
2022-12-05,9997.964147734565,605381
2022-12-06,14113.636399437088,605381
2022-12-07,11400.42678705498,605381
2022-12-08,16564.177967543925,605381
2022-12-09,9322.029298243837,605381
2022-12-10,16969.382528246908,605381
2022-12-11,13628.880244525993,605381
2022-12-12,9902.508227154889,605381
2022-12-13,14018.180478846947,605381
2022-12-14,11304.970866466367,605381
2022-12-15,16468.722046953957,605381
2022-12-16,9226.573377650766,605381
2022-12-17,16873.92660766709,605381
2022-12-18,13533.424323956839,605381
2022-12-19,9807.052306526928,605381
2022-12-20,13922.724558243428,605381
2022-12-21,11209.514945867768,605381
2022-12-22,16373.266126356015,605381
2022-12-23,9131.117457046003,605381
2022-12-24,16778.470687067154,605381
2022-12-25,13437.968403338555,605381
2022-12-26,9711.596385947254,605381
2022-12-27,13827.268637653287,605381
2022-12-28,11114.059025279155,605381
2022-12-29,16277.810205757125,605381
2022-12-30,9035.661536464622,605381
2022-12-01,63628.71965828588,605390
2022-12-02,67626.33290453989,605390
2022-12-03,59450.037953651874,605390
2022-12-04,59093.40974705436,605390
2022-12-05,66850.10018905764,605390
2022-12-06,64115.55547917654,605390
2022-12-07,64423.68161841304,605390
2022-12-08,63643.662205692184,605390
2022-12-09,67641.27545195224,605390
2022-12-10,59464.980501052574,605390
2022-12-11,59108.35229447062,605390
2022-12-12,66865.04273645408,605390
2022-12-13,64130.498026573936,605390
2022-12-14,64438.62416581385,605390
2022-12-15,63658.60475308602,605390
2022-12-16,67656.21799934893,605390
2022-12-17,59479.92304843973,605390
2022-12-18,59123.29484185894,605390
2022-12-19,66879.9852838738,605390
2022-12-20,64145.44057398731,605390
2022-12-21,64453.56671321567,605390
2022-12-22,63673.54730048708,605390
2022-12-23,67671.16054675601,605390
2022-12-24,59494.86559584043,605390
2022-12-25,59138.23738927519,605390
2022-12-26,66894.92783127025,605390
2022-12-27,64160.38312138471,605390
2022-12-28,64468.5092606165,605390
2022-12-29,63688.48984789338,605390
2022-12-30,67686.10309414225,605390
2022-12-01,44286.626612637716,605392
2022-12-02,39622.880590156434,605392
2022-12-03,41665.4090048005,605392
2022-12-04,49313.673825071724,605392
2022-12-05,44990.760693225086,605392
2022-12-06,47275.32255513601,605392
2022-12-07,40000.37645157191,605392
2022-12-08,44799.020794024764,605392
2022-12-09,40135.27477155711,605392
2022-12-10,42177.8031861908,605392
2022-12-11,49826.068006452224,605392
2022-12-12,45503.15487462338,605392
2022-12-13,47787.716736525996,605392
2022-12-14,40512.77063295697,605392
2022-12-15,45311.41497539995,605392
2022-12-16,40647.66895295359,605392
2022-12-17,42690.19736760392,605392
2022-12-18,50338.462187870064,605392
2022-12-19,46015.54905600006,605392
2022-12-20,48300.11091792878,605392
2022-12-21,41025.16481435138,605392
2022-12-22,45823.80915680466,605392
2022-12-23,41160.063134327596,605392
2022-12-24,43202.5915489942,605392
2022-12-25,50850.856369250556,605392
2022-12-26,46527.94323739835,605392
2022-12-27,48812.50509931877,605392
2022-12-28,41537.55899573644,605392
2022-12-29,46336.203338191706,605392
2022-12-30,41672.457315746535,605392
2022-12-01,57038.50781342732,605393
2022-12-02,54136.643238923985,605393
2022-12-03,52836.268352740364,605393
2022-12-04,50360.84670858177,605393
2022-12-05,54293.4036841234,605393
2022-12-06,50104.71216657462,605393
2022-12-07,57664.17852683916,605393
2022-12-08,57457.13651582379,605393
2022-12-09,54555.27194132878,605393
2022-12-10,53254.897055136775,605393
2022-12-11,50779.47541098275,605393
2022-12-12,54712.032386515,605393
2022-12-13,50523.340868971114,605393
2022-12-14,58082.80722924506,605393
2022-12-15,57875.76521824005,605393
2022-12-16,54973.90064371552,605393
2022-12-17,53673.525757519325,605393
2022-12-18,51198.10411336635,605393
2022-12-19,55130.6610889102,605393
2022-12-20,50941.96957135921,605393
2022-12-21,58501.435931639324,605393
2022-12-22,58294.39392062103,605393
2022-12-23,55392.52934611854,605393
2022-12-24,54092.154459915735,605393
2022-12-25,51616.73281576733,605393
2022-12-26,55549.289791301795,605393
2022-12-27,51360.5982737557,605393
2022-12-28,58920.064634045215,605393
2022-12-29,58713.0226230175,605393
2022-12-30,55811.15804848899,605393
2022-12-01,9262.710747955276,605394
2022-12-02,9049.799523939604,605394
2022-12-03,14014.66249370473,605394
2022-12-04,10284.455775756298,605394
2022-12-05,8263.474435316079,605394
2022-12-06,11275.068490260068,605394
2022-12-07,7541.143576511575,605394
2022-12-08,9413.29988387915,605394
2022-12-09,9200.38865985064,605394
2022-12-10,14165.2516296258,605394
2022-12-11,10435.044911667785,605394
2022-12-12,8414.063571249302,605394
2022-12-13,11425.657626186448,605394
2022-12-14,7691.732712436945,605394
2022-12-15,9563.88901979948,605394
2022-12-16,9350.977795778872,605394
2022-12-17,14315.84076555732,605394
2022-12-18,10585.634047604182,605394
2022-12-19,8564.652707158544,605394
2022-12-20,11576.246762109306,605394
2022-12-21,7842.321848357813,605394
2022-12-22,9714.478155724395,605394
2022-12-23,9501.566931700723,605394
2022-12-24,14466.42990147839,605394
2022-12-25,10736.22318351567,605394
2022-12-26,8715.241843091768,605394
2022-12-27,11726.835898035686,605394
2022-12-28,7992.910984283182,605394
2022-12-29,9865.067291648269,605394
2022-12-30,9652.156067635333,605394
2022-12-01,107273.5499699518,606001
2022-12-02,110309.02765920671,606001
2022-12-03,111890.98208704099,606001
2022-12-04,107230.88210246453,606001
2022-12-05,102752.88989673051,606001
2022-12-06,106029.86529635084,606001
2022-12-07,114455.09531500778,606001
2022-12-08,107329.15668228905,606001
2022-12-09,110364.63437153067,606001
2022-12-10,111946.58879938317,606001
2022-12-11,107286.48881480764,606001
2022-12-12,102808.49660906105,606001
2022-12-13,106085.47200869481,606001
2022-12-14,114510.70202734553,606001
2022-12-15,107384.76339464675,606001
2022-12-16,110420.24108387074,606001
2022-12-17,112002.19551171293,606001
2022-12-18,107342.09552712436,606001
2022-12-19,102864.1033214143,606001
2022-12-20,106141.07872100372,606001
2022-12-21,114566.308739685,606001
2022-12-22,107440.3701069798,606001
2022-12-23,110475.84779622004,606001
2022-12-24,112057.8022240551,606001
2022-12-25,107397.7022394675,606001
2022-12-26,102919.71003374485,606001
2022-12-27,106196.6854333477,606001
2022-12-28,114621.91545202276,606001
2022-12-29,107495.97681931706,606001
2022-12-30,110531.45450855089,606001
2022-12-01,19170.792042230514,606003
2022-12-02,14722.662672489729,606003
2022-12-03,21808.951660274426,606003
2022-12-04,18130.25252605979,606003
2022-12-05,13489.543065886866,606003
2022-12-06,19866.24869393448,606003
2022-12-07,17429.83859915919,606003
2022-12-08,19154.95517036591,606003
2022-12-09,14706.825800618659,606003
2022-12-10,21793.11478841024,606003
2022-12-11,18114.415654179622,606003
2022-12-12,13473.706194038994,606003
2022-12-13,19850.4118220795,606003
2022-12-14,17414.0017273004,606003
2022-12-15,19139.11829851045,606003
2022-12-16,14690.988928762665,606003
2022-12-17,21777.27791656328,606003
2022-12-18,18098.578782338205,606003
2022-12-19,13457.869322155759,606003
2022-12-20,19834.57495020488,606003
2022-12-21,17398.164855436786,606003
2022-12-22,19123.281426649646,606003
2022-12-23,14675.152056894995,606003
2022-12-24,21761.441044699095,606003
2022-12-25,18082.741910458037,606003
2022-12-26,13442.032450307886,606003
2022-12-27,19818.7380783499,606003
2022-12-28,17382.327983577998,606003
2022-12-29,19107.444554785037,606003
2022-12-30,14659.315185050675,606003
2022-12-01,7234.058227168814,606006
2022-12-02,6416.491754714024,606006
2022-12-03,6717.102747823951,606006
2022-12-04,6482.984440906382,606006
2022-12-05,6066.9587317958585,606006
2022-12-06,6352.255237600393,606006
2022-12-07,5605.265985306028,606006
2022-12-08,7147.118205549845,606006
2022-12-09,6329.551733096297,606006
2022-12-10,6630.16272620399,606006
2022-12-11,6396.0444192844825,606006
2022-12-12,5980.0187101790725,606006
2022-12-13,6265.31521598169,606006
2022-12-14,5518.325963687878,606006
2022-12-15,7060.178183928223,606006
2022-12-16,6242.611711477615,606006
2022-12-17,6543.222704587416,606006
2022-12-18,6309.104397669964,606006
2022-12-19,5893.078688555761,606006
2022-12-20,6178.375194363779,606006
2022-12-21,5431.385942069047,606006
2022-12-22,6973.238162310215,606006
2022-12-23,6155.67168985652,606006
2022-12-24,6456.282682967456,606006
2022-12-25,6222.164376048064,606006
2022-12-26,5806.138666938975,606006
2022-12-27,6091.435172745077,606006
2022-12-28,5344.445920450898,606006
2022-12-29,6886.298140691245,606006
2022-12-30,6068.7316682402525,606006
2022-12-01,127335.95522470452,606012
2022-12-02,135398.22880501027,606012
2022-12-03,125097.41072908785,606012
2022-12-04,118589.30427056648,606012
2022-12-05,130502.1999589369,606012
2022-12-06,122516.91654642834,606012
2022-12-07,129791.94223323239,606012
2022-12-08,128950.16245639716,606012
2022-12-09,137012.43603669966,606012
2022-12-10,126711.61796076952,606012
2022-12-11,120203.51150227239,606012
2022-12-12,132116.40719060725,606012
2022-12-13,124131.12377810595,606012
2022-12-14,131406.14946492325,606012
2022-12-15,130564.36968807949,606012
2022-12-16,138626.64326837062,606012
2022-12-17,128325.82519241772,606012
2022-12-18,121817.71873392016,606012
2022-12-19,133730.61442231535,606012
2022-12-20,125745.33100979825,606012
2022-12-21,133020.35669660417,606012
2022-12-22,132178.57691974923,606012
2022-12-23,140240.85050007285,606012
2022-12-24,129940.0324240994,606012
2022-12-25,123431.92596562608,606012
2022-12-26,135344.82165398574,606012
2022-12-27,127359.53824147585,606012
2022-12-28,134634.563928295,606012
2022-12-29,133792.78415144188,606012
2022-12-30,141855.05773171247,606012
2022-12-01,12593.293253204287,606016
2022-12-02,9388.632885306115,606016
2022-12-03,16402.158129901756,606016
2022-12-04,11963.531097208015,606016
2022-12-05,8781.181973655137,606016
2022-12-06,11886.072389980964,606016
2022-12-07,9392.357241341522,606016
2022-12-08,12440.160942594022,606016
2022-12-09,9235.500574685671,606016
2022-12-10,16249.025819289613,606016
2022-12-11,11810.39878658165,606016
2022-12-12,8628.049663058113,606016
2022-12-13,11732.940079376298,606016
2022-12-14,9239.224930737715,606016
2022-12-15,12287.028631988225,606016
2022-12-16,9082.36826408012,606016
2022-12-17,16095.893508690895,606016
2022-12-18,11657.266475989805,606016
2022-12-19,8474.91735242575,606016
2022-12-20,11579.80776876145,606016
2022-12-21,9086.0926201253,606016
2022-12-22,12133.89632137703,606016
2022-12-23,8929.235953467636,606016
2022-12-24,15942.761198078755,606016
2022-12-25,11504.134165363443,606016
2022-12-26,8321.785041828727,606016
2022-12-27,11426.675458156786,606016
2022-12-28,8932.960309521492,606016
2022-12-29,11980.764010766765,606016
2022-12-30,8776.103642869019,606016
2022-12-01,18632.40462594803,606017
2022-12-02,11393.981909546112,606017
2022-12-03,21834.679776802277,606017
2022-12-04,18360.63696768647,606017
